zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
28144,35.70645,-80.46341,Salisbury,NC,North Carolina,TRUE,,27049,347.3,37159,Rowan,"{""37159"": 100}",Rowan,37159,FALSE,FALSE,America/New_York
28146,35.62194,-80.39563,Salisbury,NC,North Carolina,TRUE,,32181,127.9,37159,Rowan,"{""37159"": 100}",Rowan,37159,FALSE,FALSE,America/New_York
28147,35.67997,-80.56275,Salisbury,NC,North Carolina,TRUE,,24529,122,37159,Rowan,"{""37159"": 100}",Rowan,37159,FALSE,FALSE,America/New_York
28150,35.34712,-81.57502,Shelby,NC,North Carolina,TRUE,,26040,91.8,37045,Cleveland,"{""37045"": 99.76, ""37161"": 0.24}",Cleveland|Rutherford,37045|37161,FALSE,FALSE,America/New_York
28152,35.24188,-81.59289,Shelby,NC,North Carolina,TRUE,,25873,125.7,37045,Cleveland,"{""37045"": 100}",Cleveland,37045,FALSE,FALSE,America/New_York
28159,35.69411,-80.43528,Spencer,NC,North Carolina,TRUE,,2954,510.4,37159,Rowan,"{""37159"": 100}",Rowan,37159,FALSE,FALSE,America/New_York
28160,35.36064,-81.92234,Spindale,NC,North Carolina,TRUE,,3957,277.4,37161,Rutherford,"{""37161"": 100}",Rutherford,37161,FALSE,FALSE,America/New_York
28163,35.20702,-80.4285,Stanfield,NC,North Carolina,TRUE,,6123,67.9,37167,Stanly,"{""37167"": 100}",Stanly,37167,FALSE,FALSE,America/New_York
28164,35.39091,-81.03846,Stanley,NC,North Carolina,TRUE,,15678,147.6,37071,Gaston,"{""37071"": 62.79, ""37109"": 37.21}",Gaston|Lincoln,37071|37109,FALSE,FALSE,America/New_York
28166,35.68025,-80.87528,Troutman,NC,North Carolina,TRUE,,10470,139.4,37097,Iredell,"{""37097"": 100}",Iredell,37097,FALSE,FALSE,America/New_York
28167,35.5062,-81.95986,Union Mills,NC,North Carolina,TRUE,,2142,11.2,37161,Rutherford,"{""37161"": 93.31, ""37111"": 6.69}",Rutherford|McDowell,37161|37111,FALSE,FALSE,America/New_York
28168,35.55452,-81.42228,Vale,NC,North Carolina,TRUE,,10632,47.2,37109,Lincoln,"{""37109"": 59.21, ""37035"": 40.47, ""37023"": 0.22, ""37045"": 0.1}",Lincoln|Catawba|Burke|Cleveland,37109|37035|37023|37045,FALSE,FALSE,America/New_York
28169,35.36036,-81.42935,Waco,NC,North Carolina,TRUE,,170,112,37045,Cleveland,"{""37045"": 100}",Cleveland,37045,FALSE,FALSE,America/New_York
28170,34.99263,-80.09259,Wadesboro,NC,North Carolina,TRUE,,9707,21.1,37007,Anson,"{""37007"": 100}",Anson,37007,FALSE,FALSE,America/New_York
28173,34.91532,-80.73021,Waxhaw,NC,North Carolina,TRUE,,62501,227,37179,Union,"{""37179"": 100}",Union,37179,FALSE,FALSE,America/New_York
28174,34.96959,-80.4382,Wingate,NC,North Carolina,TRUE,,8547,90.7,37179,Union,"{""37179"": 100}",Union,37179,FALSE,FALSE,America/New_York
28202,35.22773,-80.8447,Charlotte,NC,North Carolina,TRUE,,16150,3455.9,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28203,35.20832,-80.8577,Charlotte,NC,North Carolina,TRUE,,17989,2217.4,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28204,35.21469,-80.82677,Charlotte,NC,North Carolina,TRUE,,9525,2085.5,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28205,35.22019,-80.78737,Charlotte,NC,North Carolina,TRUE,,51160,1670.1,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28206,35.25631,-80.82144,Charlotte,NC,North Carolina,TRUE,,14000,774.6,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28207,35.19512,-80.82606,Charlotte,NC,North Carolina,TRUE,,9461,1503.5,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28208,35.23153,-80.90611,Charlotte,NC,North Carolina,TRUE,,40502,772.8,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28209,35.17878,-80.85418,Charlotte,NC,North Carolina,TRUE,,23719,1667.9,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28210,35.12969,-80.8548,Charlotte,NC,North Carolina,TRUE,,46811,1457.2,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28211,35.16816,-80.79604,Charlotte,NC,North Carolina,TRUE,,32050,1129.9,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28212,35.1896,-80.74519,Charlotte,NC,North Carolina,TRUE,,43301,1820.2,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28213,35.28459,-80.73339,Charlotte,NC,North Carolina,TRUE,,44515,1208.4,37119,Mecklenburg,"{""37119"": 98.16, ""37025"": 1.84}",Mecklenburg|Cabarrus,37119|37025,FALSE,FALSE,America/New_York
28214,35.27177,-80.96847,Charlotte,NC,North Carolina,TRUE,,41117,468.2,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28215,35.24854,-80.69571,Charlotte,NC,North Carolina,TRUE,,64713,866.1,37119,Mecklenburg,"{""37119"": 93.02, ""37025"": 6.98}",Mecklenburg|Cabarrus,37119|37025,FALSE,FALSE,America/New_York
28216,35.31039,-80.8883,Charlotte,NC,North Carolina,TRUE,,53422,687.1,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28217,35.17146,-80.9077,Charlotte,NC,North Carolina,TRUE,,31756,821.1,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28223,35.30824,-80.73282,Charlotte,NC,North Carolina,TRUE,,3801,2156.6,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28226,35.10767,-80.81837,Charlotte,NC,North Carolina,TRUE,,38475,1008.7,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28227,35.18851,-80.6507,Charlotte,NC,North Carolina,TRUE,,59904,576,37119,Mecklenburg,"{""37119"": 99.21, ""37179"": 0.79}",Mecklenburg|Union,37119|37179,FALSE,FALSE,America/New_York
28244,35.2246,-80.8431,Charlotte,NC,North Carolina,TRUE,,0,0,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28262,35.32609,-80.74234,Charlotte,NC,North Carolina,TRUE,,45186,830.4,37119,Mecklenburg,"{""37119"": 99.07, ""37025"": 0.93}",Mecklenburg|Cabarrus,37119|37025,FALSE,FALSE,America/New_York
28269,35.33747,-80.8026,Charlotte,NC,North Carolina,TRUE,,78540,991.9,37119,Mecklenburg,"{""37119"": 96.93, ""37025"": 3.07}",Mecklenburg|Cabarrus,37119|37025,FALSE,FALSE,America/New_York
28270,35.10963,-80.76005,Charlotte,NC,North Carolina,TRUE,,34169,1061.8,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28273,35.12624,-80.94469,Charlotte,NC,North Carolina,TRUE,,46663,800.1,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28274,35.18909,-80.83384,Charlotte,NC,North Carolina,TRUE,,657,4274.4,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28277,35.05212,-80.81622,Charlotte,NC,North Carolina,TRUE,,71047,1135.9,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28278,35.13063,-81.00753,Charlotte,NC,North Carolina,TRUE,,35260,472.6,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28280,35.22633,-80.84309,Charlotte,NC,North Carolina,TRUE,,0,0,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28282,35.22481,-80.84529,Charlotte,NC,North Carolina,TRUE,,0,0,37119,Mecklenburg,"{""37119"": 100}",Mecklenburg,37119,FALSE,FALSE,America/New_York
28301,35.07442,-78.88376,Fayetteville,NC,North Carolina,TRUE,,16206,504.7,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28303,35.0852,-78.95815,Fayetteville,NC,North Carolina,TRUE,,30468,763.9,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28304,35.02498,-78.99072,Fayetteville,NC,North Carolina,TRUE,,36289,805.6,37051,Cumberland,"{""37051"": 97.53, ""37093"": 2.47}",Cumberland|Hoke,37051|37093,FALSE,FALSE,America/New_York
28305,35.05321,-78.90687,Fayetteville,NC,North Carolina,TRUE,,5640,837.3,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28306,34.9582,-78.89487,Fayetteville,NC,North Carolina,TRUE,,43736,242.1,37051,Cumberland,"{""37051"": 95.23, ""37017"": 3.64, ""37093"": 1.13}",Cumberland|Bladen|Hoke,37051|37017|37093,FALSE,FALSE,America/New_York
28307,35.14154,-78.99447,Fort Liberty,NC,North Carolina,TRUE,,14760,639.2,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28308,35.17206,-79.0149,Pope Army Airfield,NC,North Carolina,TRUE,,357,50.5,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28310,35.12946,-79.0523,Fort Liberty,NC,North Carolina,TRUE,,8830,78.2,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28311,35.17033,-78.88223,Fayetteville,NC,North Carolina,TRUE,,34683,366.6,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28312,34.94713,-78.73225,Fayetteville,NC,North Carolina,TRUE,,20111,47.3,37051,Cumberland,"{""37051"": 85.37, ""37017"": 14.63}",Cumberland|Bladen,37051|37017,FALSE,FALSE,America/New_York
28314,35.0557,-79.01678,Fayetteville,NC,North Carolina,TRUE,,57908,1153.5,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28315,35.1122,-79.44452,Aberdeen,NC,North Carolina,TRUE,,13997,83.2,37125,Moore,"{""37125"": 66.46, ""37093"": 33.54}",Moore|Hoke,37125|37093,FALSE,FALSE,America/New_York
28318,35.0176,-78.61665,Autryville,NC,North Carolina,TRUE,,3925,18.8,37163,Sampson,"{""37163"": 68.83, ""37051"": 31.17}",Sampson|Cumberland,37163|37051,FALSE,FALSE,America/New_York
28320,34.55378,-78.77456,Bladenboro,NC,North Carolina,TRUE,,8145,27.1,37017,Bladen,"{""37017"": 94.24, ""37047"": 5.76}",Bladen|Columbus,37017|37047,FALSE,FALSE,America/New_York
28323,35.31192,-78.83842,Bunnlevel,NC,North Carolina,TRUE,,4695,48.8,37085,Harnett,"{""37085"": 100}",Harnett,37085,FALSE,FALSE,America/New_York
28325,35.15335,-78.10425,Calypso,NC,North Carolina,TRUE,,428,174.3,37061,Duplin,"{""37061"": 100}",Duplin,37061,FALSE,FALSE,America/New_York
28326,35.27938,-79.16989,Cameron,NC,North Carolina,TRUE,,25713,84.3,37085,Harnett,"{""37085"": 56.43, ""37125"": 36.04, ""37105"": 7.53}",Harnett|Moore|Lee,37085|37125|37105,FALSE,FALSE,America/New_York
28327,35.35759,-79.42333,Carthage,NC,North Carolina,TRUE,,18810,38.9,37125,Moore,"{""37125"": 100}",Moore,37125,FALSE,FALSE,America/New_York
28328,35.00504,-78.33513,Clinton,NC,North Carolina,TRUE,,26101,41,37163,Sampson,"{""37163"": 100}",Sampson,37163,FALSE,FALSE,America/New_York
28330,34.91077,-79.82332,Cordova,NC,North Carolina,TRUE,,535,601.2,37153,Richmond,"{""37153"": 100}",Richmond,37153,FALSE,FALSE,America/New_York
28331,35.19883,-78.64944,Cumberland,NC,North Carolina,TRUE,,51,38.8,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28332,34.65808,-78.70971,Dublin,NC,North Carolina,TRUE,,787,89.3,37017,Bladen,"{""37017"": 100}",Bladen,37017,FALSE,FALSE,America/New_York
28333,35.28292,-78.01239,Dudley,NC,North Carolina,TRUE,,9985,84.4,37191,Wayne,"{""37191"": 100}",Wayne,37191,FALSE,FALSE,America/New_York
28334,35.2681,-78.57051,Dunn,NC,North Carolina,TRUE,,22249,53.6,37163,Sampson,"{""37163"": 46.56, ""37085"": 36.83, ""37051"": 8.49, ""37101"": 8.12}",Sampson|Harnett|Cumberland|Johnston,37163|37085|37051|37101,FALSE,FALSE,America/New_York
28337,34.66094,-78.57733,Elizabethtown,NC,North Carolina,TRUE,,8920,20.8,37017,Bladen,"{""37017"": 100}",Bladen,37017,FALSE,FALSE,America/New_York
28338,35.09644,-79.75506,Ellerbe,NC,North Carolina,TRUE,,3721,9.8,37153,Richmond,"{""37153"": 100}",Richmond,37153,FALSE,FALSE,America/New_York
28339,35.31409,-78.72115,Erwin,NC,North Carolina,TRUE,,6508,70.6,37085,Harnett,"{""37085"": 100}",Harnett,37085,FALSE,FALSE,America/New_York
28340,34.47136,-79.1403,Fairmont,NC,North Carolina,TRUE,,9790,30.7,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28341,35.11919,-78.17577,Faison,NC,North Carolina,TRUE,,3271,13.5,37163,Sampson,"{""37163"": 58.91, ""37061"": 41.09}",Sampson|Duplin,37163|37061,FALSE,FALSE,America/New_York
28342,35.18949,-78.6499,Falcon,NC,North Carolina,TRUE,,143,66.4,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28343,34.76454,-79.58129,Gibson,NC,North Carolina,TRUE,,1857,46.1,37165,Scotland,"{""37165"": 100}",Scotland,37165,FALSE,FALSE,America/New_York
28344,35.16506,-78.63139,Godwin,NC,North Carolina,TRUE,,4766,50.1,37163,Sampson,"{""37163"": 61.13, ""37051"": 38.87}",Sampson|Cumberland,37163|37051,FALSE,FALSE,America/New_York
28345,34.87464,-79.6716,Hamlet,NC,North Carolina,TRUE,,11484,62.4,37153,Richmond,"{""37153"": 96.47, ""37165"": 3.53}",Richmond|Scotland,37153|37165,FALSE,FALSE,America/New_York
28347,35.04652,-79.56203,Hoffman,NC,North Carolina,TRUE,,2016,20.7,37153,Richmond,"{""37153"": 84.14, ""37125"": 15.86}",Richmond|Moore,37153|37125,FALSE,FALSE,America/New_York
28348,34.92691,-78.91313,Hope Mills,NC,North Carolina,TRUE,,38665,353.7,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28349,34.98206,-77.92033,Kenansville,NC,North Carolina,TRUE,,3765,22,37061,Duplin,"{""37061"": 100}",Duplin,37061,FALSE,FALSE,America/New_York
28350,35.2488,-79.32064,Lakeview,NC,North Carolina,TRUE,,222,42.1,37125,Moore,"{""37125"": 100}",Moore,37125,FALSE,FALSE,America/New_York
28351,34.84098,-79.56102,Laurel Hill,NC,North Carolina,TRUE,,4617,30.3,37165,Scotland,"{""37165"": 97.06, ""37153"": 2.94}",Scotland|Richmond,37165|37153,FALSE,FALSE,America/New_York
28352,34.76762,-79.45321,Laurinburg,NC,North Carolina,TRUE,,24403,75.3,37165,Scotland,"{""37165"": 100}",Scotland,37165,FALSE,FALSE,America/New_York
28355,35.39053,-79.19514,Lemon Springs,NC,North Carolina,TRUE,,0,0,37105,Lee,"{""37105"": 100}",Lee,37105,FALSE,FALSE,America/New_York
28356,35.23092,-78.79113,Linden,NC,North Carolina,TRUE,,5638,39.4,37051,Cumberland,"{""37051"": 79.41, ""37085"": 20.59}",Cumberland|Harnett,37051|37085,FALSE,FALSE,America/New_York
28357,34.90606,-79.08688,Lumber Bridge,NC,North Carolina,TRUE,,2429,26.8,37155,Robeson,"{""37155"": 54.56, ""37093"": 45.44}",Robeson|Hoke,37155|37093,FALSE,FALSE,America/New_York
28358,34.60527,-78.94097,Lumberton,NC,North Carolina,TRUE,,34093,67,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28359,34.58686,-79.05475,Lumberton,NC,North Carolina,TRUE,,957,7611.9,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28360,34.67588,-79.07582,Lumberton,NC,North Carolina,TRUE,,13687,73.1,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28362,34.36961,-79.12882,Marietta,NC,North Carolina,TRUE,,44,45.3,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28363,34.95772,-79.53384,Marston,NC,North Carolina,TRUE,,965,5,37165,Scotland,"{""37165"": 73.86, ""37153"": 26.14}",Scotland|Richmond,37165|37153,FALSE,FALSE,America/New_York
28364,34.71447,-79.32759,Maxton,NC,North Carolina,TRUE,,13151,37.8,37155,Robeson,"{""37155"": 91.65, ""37165"": 6.92, ""37093"": 1.43}",Robeson|Scotland|Hoke,37155|37165|37093,FALSE,FALSE,America/New_York
28365,35.17807,-78.05827,Mount Olive,NC,North Carolina,TRUE,,14898,30.1,37061,Duplin,"{""37061"": 48.98, ""37191"": 46.19, ""37163"": 4.83}",Duplin|Wayne|Sampson,37061|37191|37163,FALSE,FALSE,America/New_York
28366,35.22974,-78.36317,Newton Grove,NC,North Carolina,TRUE,,4997,22.4,37163,Sampson,"{""37163"": 79.59, ""37101"": 20.41}",Sampson|Johnston,37163|37101,FALSE,FALSE,America/New_York
28367,35.16982,-79.72325,Norman,NC,North Carolina,TRUE,,173,119.8,37153,Richmond,"{""37153"": 99.67, ""37123"": 0.33}",Richmond|Montgomery,37153|37123,FALSE,FALSE,America/New_York
28368,35.36942,-79.11331,Olivia,NC,North Carolina,TRUE,,116,130.1,37085,Harnett,"{""37085"": 100}",Harnett,37085,FALSE,FALSE,America/New_York
28369,34.42184,-79.02901,Orrum,NC,North Carolina,TRUE,,2067,10.7,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28371,34.9079,-78.99018,Parkton,NC,North Carolina,TRUE,,6149,70.6,37155,Robeson,"{""37155"": 78.07, ""37051"": 19.77, ""37093"": 2.16}",Robeson|Cumberland|Hoke,37155|37051|37093,FALSE,FALSE,America/New_York
28372,34.69991,-79.1786,Pembroke,NC,North Carolina,TRUE,,12346,107.7,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28373,35.09079,-79.48522,Pinebluff,NC,North Carolina,TRUE,,2671,79.9,37125,Moore,"{""37125"": 100}",Moore,37125,FALSE,FALSE,America/New_York
28374,35.19705,-79.46009,Pinehurst,NC,North Carolina,TRUE,,19189,352.2,37125,Moore,"{""37125"": 100}",Moore,37125,FALSE,FALSE,America/New_York
28375,34.47723,-79.04337,Proctorville,NC,North Carolina,TRUE,,184,46.9,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28376,35.052,-79.23342,Raeford,NC,North Carolina,TRUE,,43457,60.2,37093,Hoke,"{""37093"": 100}",Hoke,37093,FALSE,FALSE,America/New_York
28377,34.83526,-79.21282,Red Springs,NC,North Carolina,TRUE,,11548,44.2,37093,Hoke,"{""37093"": 51.53, ""37155"": 48.47}",Hoke|Robeson,37093|37155,FALSE,FALSE,America/New_York
28378,34.85872,-79.0506,Rex,NC,North Carolina,TRUE,,22,7.6,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28379,34.93073,-79.78252,Rockingham,NC,North Carolina,TRUE,,24537,62.5,37153,Richmond,"{""37153"": 100}",Richmond,37153,FALSE,FALSE,America/New_York
28382,34.97546,-78.50561,Roseboro,NC,North Carolina,TRUE,,6689,22.9,37163,Sampson,"{""37163"": 87.22, ""37051"": 12.78}",Sampson|Cumberland,37163|37051,FALSE,FALSE,America/New_York
28383,34.57553,-79.26856,Rowland,NC,North Carolina,TRUE,,6499,23.8,37155,Robeson,"{""37155"": 100}",Robeson,37155,FALSE,FALSE,America/New_York
28384,34.79687,-78.95035,Saint Pauls,NC,North Carolina,TRUE,,10146,38.6,37155,Robeson,"{""37155"": 83.87, ""37017"": 13.07, ""37051"": 3.06}",Robeson|Bladen|Cumberland,37155|37017|37051,FALSE,FALSE,America/New_York
28385,35.04461,-78.50012,Salemburg,NC,North Carolina,TRUE,,2149,20.8,37163,Sampson,"{""37163"": 100}",Sampson,37163,FALSE,FALSE,America/New_York
28386,34.85889,-79.12984,Shannon,NC,North Carolina,TRUE,,5065,45.3,37155,Robeson,"{""37155"": 58.46, ""37093"": 41.54}",Robeson|Hoke,37155|37093,FALSE,FALSE,America/New_York
28387,35.18059,-79.37566,Southern Pines,NC,North Carolina,TRUE,,15277,199.7,37125,Moore,"{""37125"": 100}",Moore,37125,FALSE,FALSE,America/New_York
28390,35.21783,-78.95488,Spring Lake,NC,North Carolina,TRUE,,24902,159.8,37085,Harnett,"{""37085"": 52.23, ""37051"": 47.77}",Harnett|Cumberland,37085|37051,FALSE,FALSE,America/New_York
28391,35.03045,-78.70009,Stedman,NC,North Carolina,TRUE,,5724,56.2,37051,Cumberland,"{""37051"": 99.3, ""37163"": 0.7}",Cumberland|Sampson,37051|37163,FALSE,FALSE,America/New_York
28392,34.73467,-78.79465,Tar Heel,NC,North Carolina,TRUE,,1727,17.8,37017,Bladen,"{""37017"": 100}",Bladen,37017,FALSE,FALSE,America/New_York
28393,34.98205,-78.18895,Turkey,NC,North Carolina,TRUE,,1914,15.8,37163,Sampson,"{""37163"": 99.36, ""37061"": 0.64}",Sampson|Duplin,37163|37061,FALSE,FALSE,America/New_York
28394,35.21652,-79.23777,Vass,NC,North Carolina,TRUE,,5171,48.4,37125,Moore,"{""37125"": 100}",Moore,37125,FALSE,FALSE,America/New_York
28395,35.13643,-78.73855,Wade,NC,North Carolina,TRUE,,2426,18.6,37051,Cumberland,"{""37051"": 100}",Cumberland,37051,FALSE,FALSE,America/New_York
28396,34.93948,-79.40971,Wagram,NC,North Carolina,TRUE,,2272,16.1,37165,Scotland,"{""37165"": 100}",Scotland,37165,FALSE,FALSE,America/New_York
28398,34.99307,-78.07143,Warsaw,NC,North Carolina,TRUE,,6308,25.8,37061,Duplin,"{""37061"": 100}",Duplin,37061,FALSE,FALSE,America/New_York
28399,34.77885,-78.72953,White Oak,NC,North Carolina,TRUE,,1825,8.9,37017,Bladen,"{""37017"": 93.9, ""37051"": 6.1}",Bladen|Cumberland,37017|37051,FALSE,FALSE,America/New_York
28401,34.29053,-77.97053,Wilmington,NC,North Carolina,TRUE,,21872,272.5,37129,New Hanover,"{""37129"": 80.6, ""37141"": 19.4}",New Hanover|Pender,37129|37141,FALSE,FALSE,America/New_York
28403,34.22177,-77.87902,Wilmington,NC,North Carolina,TRUE,,39628,1090.6,37129,New Hanover,"{""37129"": 100}",New Hanover,37129,FALSE,FALSE,America/New_York
28405,34.26388,-77.86743,Wilmington,NC,North Carolina,TRUE,,34356,563.4,37129,New Hanover,"{""37129"": 100}",New Hanover,37129,FALSE,FALSE,America/New_York
28409,34.15244,-77.86477,Wilmington,NC,North Carolina,TRUE,,34397,592.8,37129,New Hanover,"{""37129"": 100}",New Hanover,37129,FALSE,FALSE,America/New_York
28411,34.3015,-77.79307,Wilmington,NC,North Carolina,TRUE,,36536,342.2,37129,New Hanover,"{""37129"": 80.48, ""37141"": 19.52}",New Hanover|Pender,37129|37141,FALSE,FALSE,America/New_York
28412,34.13306,-77.9191,Wilmington,NC,North Carolina,TRUE,,42122,730.4,37129,New Hanover,"{""37129"": 100}",New Hanover,37129,FALSE,FALSE,America/New_York
28420,34.07831,-78.46087,Ash,NC,North Carolina,TRUE,,2710,6.1,37019,Brunswick,"{""37019"": 100}",Brunswick,37019,FALSE,FALSE,America/New_York
28421,34.52183,-78.17802,Atkinson,NC,North Carolina,TRUE,,2047,14,37141,Pender,"{""37141"": 100}",Pender,37141,FALSE,FALSE,America/New_York
28422,34.05192,-78.20147,Bolivia,NC,North Carolina,TRUE,,8106,23.6,37019,Brunswick,"{""37019"": 100}",Brunswick,37019,FALSE,FALSE,America/New_York
28423,34.27782,-78.40483,Bolton,NC,North Carolina,TRUE,,2624,8.3,37047,Columbus,"{""37047"": 96.11, ""37017"": 3.89}",Columbus|Bladen,37047|37017,FALSE,FALSE,America/New_York
